,coefs,wcomp,n_components,method,dataset
79,0.6174562800806214,1,6,PCA,lorenz
80,0.6463469588962689,5,6,PCA,lorenz
81,0.6975374537420929,5,6,PCA,lorenz
82,0.6305842132390319,1,6,PCA,lorenz
83,0.5638990948475041,5,6,PCA,lorenz
84,0.6730244265022041,2,6,PCA,lorenz
85,0.7231908395346,5,6,PCA,lorenz
86,0.749156735013124,5,6,PCA,lorenz
87,0.7984392742686193,5,6,PCA,lorenz
88,0.4698077664498099,5,6,PCA,lorenz
89,0.7392560630915556,5,6,PCA,lorenz
90,0.6491230159248015,2,6,PCA,lorenz
91,0.8255410456418507,1,6,PCA,lorenz
92,0.6912181304689228,5,6,PCA,lorenz
93,0.7576496724217255,5,6,PCA,lorenz
94,0.6968643223881783,1,6,PCA,lorenz
95,0.6580819938069968,5,6,PCA,lorenz
96,0.8112383463540777,5,6,PCA,lorenz
97,0.6996133476227436,2,6,PCA,lorenz
98,0.6839408701911459,5,6,PCA,lorenz
99,0.8320365117039392,5,6,PCA,lorenz
